date,revenue_year,revenue_month,revenue,announcement_date,revenue_growth_yoy_pct
2025-07-01,2025,6,8302166000,2025-07-11,-0.026474623414329823
2025-08-01,2025,7,8054845000,2025-08-11,0.02029288225935577
2025-09-01,2025,8,8254940000,2025-09-11,0.06882049912920607
2025-10-01,2025,9,10084215000,2025-10-11,0.10559185782505853
2025-11-01,2025,10,11031555000,2025-11-11,0.12068969896097359
2025-12-01,2025,11,10312164000,2025-12-11,0.10500794667242741
2026-01-01,2025,12,11340652000,2026-01-11,0.13502565871240235
2026-02-01,2026,1,9663053000,2026-02-11,0.11601915851254163
2026-03-01,2026,2,9005133000,2026-03-11,0.05091978338651648
2026-04-01,2026,3,9136324000,2026-04-11,0.0364525447830657
